'0:00.544',-0.318
'0:00.548',-0.312
'0:00.552',-0.300
'0:00.556',-0.290
'0:00.560',-0.297
'0:00.564',-0.300
'0:00.568',-0.297
'0:00.572',-0.302
'0:00.576',-0.307
'0:00.580',-0.312
'0:00.584',-0.302
'0:00.588',-0.307
'0:00.592',-0.287
'0:00.596',-0.300
'0:00.600',-0.290
'0:00.604',-0.307
'0:00.608',-0.310
'0:00.612',-0.300
'0:00.616',-0.300
'0:00.620',-0.290
'0:00.624',-0.282
'0:00.628',-0.280
'0:00.632',-0.278
'0:00.636',-0.300
'0:00.640',-0.295
'0:00.644',-0.290
'0:00.648',-0.292
'0:00.652',-0.273
'0:00.656',-0.275
'0:00.660',-0.275
'0:00.664',-0.263
'0:00.668',-0.273
'0:00.672',-0.287
'0:00.676',-0.292
'0:00.680',-0.290
'0:00.684',-0.287
'0:00.688',-0.273
'0:00.692',-0.270
'0:00.696',-0.270
'0:00.700',-0.287
'0:00.704',-0.292
'0:00.708',-0.295
'0:00.712',-0.287
'0:00.716',-0.287
'0:00.720',-0.275
'0:00.724',-0.278
'0:00.728',-0.273
'0:00.732',-0.275
'0:00.736',-0.285
'0:00.740',-0.280
'0:00.744',-0.285
'0:00.748',-0.275
'0:00.752',-0.275
'0:00.756',-0.260
'0:00.760',-0.260
'0:00.764',-0.250
'0:00.768',-0.250
'0:00.772',-0.247
'0:00.776',-0.233
'0:00.780',-0.203
'0:00.784',-0.138
'0:00.788',-0.045
'0:00.792',0.065
'0:00.796',0.200
'0:00.800',0.385
'0:00.804',0.640
'0:00.808',0.902
'0:00.812',1.117
'0:00.816',1.225
'0:00.820',1.147
'0:00.824',0.815
'0:00.828',0.292
'0:00.832',-0.297
'0:00.836',-0.795
'0:00.840',-1.095
'0:00.844',-1.180
'0:00.848',-1.137
'0:00.852',-1.048
'0:00.856',-0.975
'0:00.860',-0.938
'0:00.864',-0.960
'0:00.868',-1.008
'0:00.872',-1.035
'0:00.876',-1.035
'0:00.880',-0.998
'0:00.884',-0.955
'0:00.888',-0.892
'0:00.892',-0.855
'0:00.896',-0.820
'0:00.900',-0.772
'0:00.904',-0.698
'0:00.908',-0.610
'0:00.912',-0.525
'0:00.916',-0.482
'0:00.920',-0.430
'0:00.924',-0.412
'0:00.928',-0.383
'0:00.932',-0.367
'0:00.936',-0.367
'0:00.940',-0.360
'0:00.944',-0.360
'0:00.948',-0.360
'0:00.952',-0.360
'0:00.956',-0.343
'0:00.960',-0.340
'0:00.964',-0.350
'0:00.968',-0.345
'0:00.972',-0.365
'0:00.976',-0.352
'0:00.980',-0.352
'0:00.984',-0.355
'0:00.988',-0.347
'0:00.992',-0.350
'0:00.996',-0.355
'0:01.000',-0.352
'0:01.004',-0.367
'0:01.008',-0.385
'0:01.012',-0.385
'0:01.016',-0.390
'0:01.020',-0.383
'0:01.024',-0.383
'0:01.028',-0.385
'0:01.032',-0.400
'0:01.036',-0.425
'0:01.040',-0.427
'0:01.044',-0.460
'0:01.048',-0.468
'0:01.052',-0.463
'0:01.056',-0.470
'0:01.060',-0.492
'0:01.064',-0.495
'0:01.068',-0.525
'0:01.072',-0.550
'0:01.076',-0.570
'0:01.080',-0.565
'0:01.084',-0.570
'0:01.088',-0.568
'0:01.092',-0.568
'0:01.096',-0.562
'0:01.100',-0.573
'0:01.104',-0.580
'0:01.108',-0.595
'0:01.112',-0.583
'0:01.116',-0.565
'0:01.120',-0.527
'0:01.124',-0.482
'0:01.128',-0.450
'0:01.132',-0.432
'0:01.136',-0.417
'0:01.140',-0.390
'0:01.144',-0.352
'0:01.148',-0.310
'0:01.152',-0.285
'0:01.156',-0.237
'0:01.160',-0.230
'0:01.164',-0.230
'0:01.168',-0.240
'0:01.172',-0.270
'0:01.176',-0.255
'0:01.180',-0.275
'0:01.184',-0.282
'0:01.188',-0.265
'0:01.192',-0.275
'0:01.196',-0.282
'0:01.200',-0.310
'0:01.204',-0.320
'0:01.208',-0.330
'0:01.212',-0.330
'0:01.216',-0.315
'0:01.220',-0.310
'0:01.224',-0.307
'0:01.228',-0.285
'0:01.232',-0.285
'0:01.236',-0.275
'0:01.240',-0.260
'0:01.244',-0.240
'0:01.248',-0.230
'0:01.252',-0.220
'0:01.256',-0.212
'0:01.260',-0.203
'0:01.264',-0.220
'0:01.268',-0.233
'0:01.272',-0.265
'0:01.276',-0.273
'0:01.280',-0.285
'0:01.284',-0.275
'0:01.288',-0.265
'0:01.292',-0.265
'0:01.296',-0.263
'0:01.300',-0.260
'0:01.304',-0.270
'0:01.308',-0.282
'0:01.312',-0.280
'0:01.316',-0.280
'0:01.320',-0.282
'0:01.324',-0.273
'0:01.328',-0.265
'0:01.332',-0.265
'0:01.336',-0.285
'0:01.340',-0.290
'0:01.344',-0.287
'0:01.348',-0.282
'0:01.352',-0.273
'0:01.356',-0.273
'0:01.360',-0.260
'0:01.364',-0.258
'0:01.368',-0.275
'0:01.372',-0.282
'0:01.376',-0.292
'0:01.380',-0.290
'0:01.384',-0.297
'0:01.388',-0.278
'0:01.392',-0.263
'0:01.396',-0.268
'0:01.400',-0.275
'0:01.404',-0.297
'0:01.408',-0.297
'0:01.412',-0.292
'0:01.416',-0.290
'0:01.420',-0.282
'0:01.424',-0.268
'0:01.428',-0.278
'0:01.432',-0.282
'0:01.436',-0.287
'0:01.440',-0.295
'0:01.444',-0.295
'0:01.448',-0.287
'0:01.452',-0.273
'0:01.456',-0.275
'0:01.460',-0.265
'0:01.464',-0.278
'0:01.468',-0.282
'0:01.472',-0.282
'0:01.476',-0.287
'0:01.480',-0.290
'0:01.484',-0.287
'0:01.488',-0.273
'0:01.492',-0.263
'0:01.496',-0.273
'0:01.500',-0.273
'0:01.504',-0.278
'0:01.508',-0.273
'0:01.512',-0.290
'0:01.516',-0.285
'0:01.520',-0.270
'0:01.524',-0.273
'0:01.528',-0.263
'0:01.532',-0.265
'0:01.536',-0.263
'0:01.540',-0.270
'0:01.544',-0.280
'0:01.548',-0.282
'0:01.552',-0.275
'0:01.556',-0.250
'0:01.560',-0.237
'0:01.564',-0.237
'0:01.568',-0.233
'0:01.572',-0.233
'0:01.576',-0.212
'0:01.580',-0.158
'0:01.584',-0.075
'0:01.588',0.007
'0:01.592',0.117
'0:01.596',0.290
'0:01.600',0.525
'0:01.604',0.795
'0:01.608',1.010
'0:01.612',1.147
'0:01.616',1.080
'0:01.620',0.730
'0:01.624',0.195
'0:01.628',-0.383
'0:01.632',-0.900
'0:01.636',-1.155
'0:01.640',-1.215
'0:01.644',-1.120
'0:01.648',-1.010
'0:01.652',-0.953
'0:01.656',-0.932
'0:01.660',-0.948
'0:01.664',-0.973
'0:01.668',-0.998
'0:01.672',-1.005
'0:01.676',-0.963
'0:01.680',-0.912
'0:01.684',-0.877
'0:01.688',-0.835
'0:01.692',-0.797
'0:01.696',-0.723
'0:01.700',-0.637
'0:01.704',-0.560
'0:01.708',-0.507
'0:01.712',-0.475
'0:01.716',-0.468
'0:01.720',-0.438
'0:01.724',-0.403
'0:01.728',-0.380
'0:01.732',-0.375
'0:01.736',-0.378
'0:01.740',-0.375
'0:01.744',-0.383
'0:01.748',-0.378
'0:01.752',-0.365
'0:01.756',-0.355
'0:01.760',-0.355
'0:01.764',-0.343
'0:01.768',-0.350
'0:01.772',-0.352
'0:01.776',-0.360
'0:01.780',-0.367
'0:01.784',-0.362
'0:01.788',-0.360
'0:01.792',-0.355
'0:01.796',-0.347
'0:01.800',-0.362
'0:01.804',-0.372
'0:01.808',-0.375
'0:01.812',-0.370
'0:01.816',-0.378
'0:01.820',-0.378
'0:01.824',-0.380
'0:01.828',-0.385
'0:01.832',-0.395
'0:01.836',-0.412
'0:01.840',-0.438
'0:01.844',-0.440
'0:01.848',-0.445
'0:01.852',-0.448
'0:01.856',-0.468
'0:01.860',-0.463
'0:01.864',-0.485
'0:01.868',-0.505
'0:01.872',-0.517
'0:01.876',-0.527
'0:01.880',-0.537
'0:01.884',-0.540
'0:01.888',-0.532
'0:01.892',-0.542
'0:01.896',-0.540
'0:01.900',-0.537
'0:01.904',-0.520
'0:01.908',-0.517
'0:01.912',-0.500
'0:01.916',-0.482
'0:01.920',-0.453
'0:01.924',-0.422
'0:01.928',-0.378
'0:01.932',-0.352
'0:01.936',-0.320
'0:01.940',-0.290
'0:01.944',-0.268
'0:01.948',-0.253
'0:01.952',-0.235
'0:01.956',-0.230
'0:01.960',-0.233
'0:01.964',-0.240
'0:01.968',-0.247
'0:01.972',-0.253
'0:01.976',-0.263
'0:01.980',-0.260
'0:01.984',-0.273
'0:01.988',-0.270
'0:01.992',-0.270
'0:01.996',-0.245
'0:02.000',-0.250
'0:02.004',-0.250
'0:02.008',-0.245
'0:02.012',-0.250
'0:02.016',-0.233
'0:02.020',-0.200
'0:02.024',-0.177
'0:02.028',-0.147
'0:02.032',-0.147
'0:02.036',-0.155
'0:02.040',-0.150
'0:02.044',-0.160
'0:02.048',-0.165
'0:02.052',-0.160
'0:02.056',-0.175
'0:02.060',-0.165
'0:02.064',-0.180
'0:02.068',-0.182
'0:02.072',-0.195
'0:02.076',-0.203
'0:02.080',-0.185
'0:02.084',-0.180
'0:02.088',-0.177
'0:02.092',-0.163
'0:02.096',-0.165
'0:02.100',-0.158
'0:02.104',-0.170
'0:02.108',-0.182
'0:02.112',-0.190
'0:02.116',-0.185
'0:02.120',-0.177
'0:02.124',-0.160
'0:02.128',-0.163
'0:02.132',-0.165
'0:02.136',-0.182
'0:02.140',-0.193
'0:02.144',-0.193
'0:02.148',-0.195
'0:02.152',-0.185
'0:02.156',-0.172
'0:02.160',-0.160
'0:02.164',-0.158
'0:02.168',-0.168
'0:02.172',-0.170
'0:02.176',-0.175
'0:02.180',-0.180
'0:02.184',-0.172
'0:02.188',-0.168
'0:02.192',-0.160
'0:02.196',-0.158
'0:02.200',-0.163
'0:02.204',-0.160
'0:02.208',-0.160
'0:02.212',-0.170
'0:02.216',-0.165
'0:02.220',-0.160
'0:02.224',-0.140
'0:02.228',-0.140
'0:02.232',-0.145
'0:02.236',-0.145
'0:02.240',-0.158
'0:02.244',-0.163
'0:02.248',-0.158
'0:02.252',-0.150
'0:02.256',-0.145
'0:02.260',-0.138
'0:02.264',-0.142
'0:02.268',-0.145
'0:02.272',-0.150
'0:02.276',-0.172
'0:02.280',-0.175
'0:02.284',-0.168
'0:02.288',-0.165
'0:02.292',-0.150
'0:02.296',-0.155
'0:02.300',-0.145
'0:02.304',-0.163
'0:02.308',-0.165
'0:02.312',-0.160
'0:02.316',-0.160
'0:02.320',-0.150
'0:02.324',-0.135
'0:02.328',-0.145
'0:02.332',-0.147
'0:02.336',-0.158
'0:02.340',-0.175
'0:02.344',-0.175
'0:02.348',-0.165
'0:02.352',-0.168
'0:02.356',-0.147
'0:02.360',-0.135
'0:02.364',-0.152
'0:02.368',-0.147
'0:02.372',-0.150
'0:02.376',-0.158
'0:02.380',-0.158
'0:02.384',-0.155
'0:02.388',-0.140
'0:02.392',-0.145
'0:02.396',-0.150
'0:02.400',-0.147
'0:02.404',-0.160
'0:02.408',-0.168
'0:02.412',-0.155
'0:02.416',-0.158
'0:02.420',-0.147
'0:02.424',-0.130
'0:02.428',-0.135
'0:02.432',-0.147
'0:02.436',-0.142
'0:02.440',-0.152
'0:02.444',-0.145
'0:02.448',-0.135
'0:02.452',-0.145
'0:02.456',-0.135
'0:02.460',-0.135
'0:02.464',-0.130
'0:02.468',-0.133
'0:02.472',-0.135
'0:02.476',-0.135
'0:02.480',-0.140
'0:02.484',-0.138
'0:02.488',-0.138
'0:02.492',-0.140
'0:02.496',-0.138
'0:02.500',-0.138
'0:02.504',-0.145
'0:02.508',-0.152
'0:02.512',-0.152
'0:02.516',-0.152
'0:02.520',-0.147
'0:02.524',-0.128
'0:02.528',-0.133
'0:02.532',-0.133
'0:02.536',-0.152
'0:02.540',-0.160
'0:02.544',-0.155
'0:02.548',-0.158
'0:02.552',-0.147
'0:02.556',-0.142
'0:02.560',-0.145
'0:02.564',-0.142
'0:02.568',-0.160
'0:02.572',-0.155
'0:02.576',-0.160
'0:02.580',-0.170
'0:02.584',-0.152
'0:02.588',-0.150
'0:02.592',-0.150
'0:02.596',-0.120
'0:02.600',-0.128
'0:02.604',-0.155
'0:02.608',-0.150
'0:02.612',-0.158
'0:02.616',-0.155
'0:02.620',-0.125
'0:02.624',-0.125
'0:02.628',-0.125
'0:02.632',-0.128
'0:02.636',-0.128
'0:02.640',-0.138
'0:02.644',-0.130
'0:02.648',-0.122
'0:02.652',-0.125
'0:02.656',-0.105
'0:02.660',-0.095
'0:02.664',-0.083
'0:02.668',-0.077
'0:02.672',-0.077
'0:02.676',-0.077
'0:02.680',-0.080
'0:02.684',-0.062
'0:02.688',-0.068
'0:02.692',-0.055
'0:02.696',-0.050
'0:02.700',-0.043
'0:02.704',-0.052
'0:02.708',-0.068
'0:02.712',-0.077
'0:02.716',-0.083
'0:02.720',-0.092
'0:02.724',-0.107
'0:02.728',-0.113
'0:02.732',-0.120
'0:02.736',-0.145
'0:02.740',-0.163
'0:02.744',-0.158
'0:02.748',-0.185
'0:02.752',-0.180
'0:02.756',-0.182
'0:02.760',-0.193
'0:02.764',-0.205
'0:02.768',-0.215
'0:02.772',-0.223
'0:02.776',-0.235
'0:02.780',-0.245
'0:02.784',-0.237
'0:02.788',-0.237
'0:02.792',-0.220
'0:02.796',-0.220
'0:02.800',-0.203
'0:02.804',-0.220
'0:02.808',-0.223
'0:02.812',-0.217
'0:02.816',-0.205
'0:02.820',-0.180
'0:02.824',-0.147
'0:02.828',-0.130
'0:02.832',-0.117
'0:02.836',-0.117
'0:02.840',-0.142
'0:02.844',-0.150
'0:02.848',-0.158
'0:02.852',-0.165
'0:02.856',-0.170
'0:02.860',-0.168
'0:02.864',-0.165
'0:02.868',-0.182
'0:02.872',-0.198
'0:02.876',-0.198
'0:02.880',-0.198
'0:02.884',-0.188
'0:02.888',-0.170
'0:02.892',-0.165
'0:02.896',-0.163
'0:02.900',-0.175
'0:02.904',-0.190
'0:02.908',-0.188
'0:02.912',-0.198
'0:02.916',-0.190
'0:02.920',-0.177
'0:02.924',-0.168
'0:02.928',-0.168
'0:02.932',-0.172
'0:02.936',-0.177
'0:02.940',-0.188
'0:02.944',-0.185
'0:02.948',-0.188
'0:02.952',-0.172
'0:02.956',-0.168
'0:02.960',-0.165
'0:02.964',-0.165
'0:02.968',-0.175
'0:02.972',-0.182
'0:02.976',-0.177
'0:02.980',-0.168
'0:02.984',-0.163
'0:02.988',-0.163
'0:02.992',-0.152
'0:02.996',-0.158
'0:03.000',-0.150
'0:03.004',-0.158
'0:03.008',-0.172
'0:03.012',-0.168
'0:03.016',-0.172
'0:03.020',-0.163
'0:03.024',-0.152
'0:03.028',-0.140
'0:03.032',-0.140
'0:03.036',-0.138
'0:03.040',-0.150
'0:03.044',-0.150
'0:03.048',-0.138
'0:03.052',-0.130
'0:03.056',-0.098
'0:03.060',-0.080
'0:03.064',-0.033
'0:03.068',0.033
'0:03.072',0.080
'0:03.076',0.138
'0:03.080',0.237
'0:03.084',0.375
'0:03.088',0.565
'0:03.092',0.802
'0:03.096',1.015
'0:03.100',1.163
'0:03.104',1.192
'0:03.108',1.038
'0:03.112',0.672
'0:03.116',0.138
'0:03.120',-0.427
'0:03.124',-0.915
'0:03.128',-1.173
'0:03.132',-1.200
'0:03.136',-1.147
'0:03.140',-1.050
'0:03.144',-0.985
'0:03.148',-0.945
'0:03.152',-0.943
'0:03.156',-0.948
'0:03.160',-0.943
'0:03.164',-0.905
'0:03.168',-0.882
'0:03.172',-0.843
'0:03.176',-0.818
'0:03.180',-0.762
'0:03.184',-0.693
'0:03.188',-0.613
'0:03.192',-0.512
'0:03.196',-0.440
'0:03.200',-0.410
'0:03.204',-0.400
'0:03.208',-0.390
'0:03.212',-0.362
'0:03.216',-0.333
'0:03.220',-0.318
'0:03.224',-0.300
'0:03.228',-0.307
'0:03.232',-0.310
'0:03.236',-0.323
'0:03.240',-0.330
'0:03.244',-0.323
'0:03.248',-0.333
'0:03.252',-0.320
'0:03.256',-0.315
'0:03.260',-0.315
'0:03.264',-0.320
'0:03.268',-0.320
'0:03.272',-0.335
'0:03.276',-0.333
'0:03.280',-0.343
'0:03.284',-0.320
'0:03.288',-0.325
'0:03.292',-0.333
'0:03.296',-0.328
'0:03.300',-0.335
'0:03.304',-0.355
'0:03.308',-0.360
'0:03.312',-0.352
'0:03.316',-0.367
'0:03.320',-0.362
'0:03.324',-0.378
'0:03.328',-0.375
'0:03.332',-0.385
'0:03.336',-0.400
'0:03.340',-0.417
'0:03.344',-0.425
'0:03.348',-0.448
'0:03.352',-0.455
'0:03.356',-0.468
'0:03.360',-0.487
'0:03.364',-0.522
'0:03.368',-0.540
'0:03.372',-0.585
'0:03.376',-0.600
'0:03.380',-0.635
'0:03.384',-0.642
'0:03.388',-0.655
'0:03.392',-0.657
'0:03.396',-0.655
'0:03.400',-0.662
'0:03.404',-0.675
'0:03.408',-0.685
'0:03.412',-0.677
'0:03.416',-0.655
'0:03.420',-0.632
'0:03.424',-0.608
'0:03.428',-0.583
'0:03.432',-0.540
'0:03.436',-0.512
'0:03.440',-0.475
'0:03.444',-0.440
'0:03.448',-0.393
'0:03.452',-0.345
'0:03.456',-0.295
'0:03.460',-0.253
'0:03.464',-0.233
'0:03.468',-0.210
'0:03.472',-0.203
'0:03.476',-0.198
'0:03.480',-0.182
'0:03.484',-0.168
'0:03.488',-0.155
'0:03.492',-0.138
'0:03.496',-0.133
'0:03.500',-0.130
'0:03.504',-0.133
'0:03.508',-0.122
'0:03.512',-0.130
'0:03.516',-0.147
'0:03.520',-0.147
'0:03.524',-0.138
'0:03.528',-0.140
'0:03.532',-0.142
'0:03.536',-0.150
'0:03.540',-0.150
'0:03.544',-0.158
'0:03.548',-0.158
'0:03.552',-0.160
'0:03.556',-0.160
'0:03.560',-0.175
'0:03.564',-0.185
'0:03.568',-0.203
'0:03.572',-0.225
'0:03.576',-0.212
'0:03.580',-0.220
'0:03.584',-0.220
'0:03.588',-0.217
'0:03.592',-0.215
'0:03.596',-0.200
'0:03.600',-0.210
'0:03.604',-0.205
'0:03.608',-0.200
'0:03.612',-0.200
'0:03.616',-0.172
'0:03.620',-0.142
'0:03.624',-0.120
'0:03.628',-0.113
'0:03.632',-0.115
'0:03.636',-0.125
'0:03.640',-0.138
'0:03.644',-0.155
'0:03.648',-0.177
'0:03.652',-0.177
'0:03.656',-0.172
'0:03.660',-0.185
'0:03.664',-0.190
'0:03.668',-0.193
'0:03.672',-0.200
'0:03.676',-0.215
'0:03.680',-0.212
'0:03.684',-0.210
'0:03.688',-0.205
'0:03.692',-0.195
'0:03.696',-0.190
'0:03.700',-0.200
'0:03.704',-0.207
'0:03.708',-0.235
'0:03.712',-0.240
'0:03.716',-0.215
'0:03.720',-0.215
'0:03.724',-0.200
'0:03.728',-0.203
'0:03.732',-0.210
'0:03.736',-0.217
'0:03.740',-0.225
'0:03.744',-0.242
'0:03.748',-0.220
'0:03.752',-0.223
'0:03.756',-0.207
'0:03.760',-0.200
'0:03.764',-0.200
'0:03.768',-0.220
'0:03.772',-0.230
'0:03.776',-0.242
'0:03.780',-0.230
'0:03.784',-0.242
'0:03.788',-0.230
'0:03.792',-0.223
'0:03.796',-0.225
'0:03.800',-0.223
'0:03.804',-0.233
'0:03.808',-0.225
'0:03.812',-0.235
'0:03.816',-0.233
'0:03.820',-0.223
'0:03.824',-0.207
'0:03.828',-0.215
'0:03.832',-0.212
'0:03.836',-0.225
'0:03.840',-0.230
'0:03.844',-0.225
'0:03.848',-0.237
'0:03.852',-0.228
'0:03.856',-0.217
'0:03.860',-0.210
'0:03.864',-0.207
'0:03.868',-0.212
'0:03.872',-0.223
'0:03.876',-0.225
'0:03.880',-0.223
'0:03.884',-0.225
'0:03.888',-0.203
'0:03.892',-0.198
'0:03.896',-0.207
'0:03.900',-0.203
'0:03.904',-0.215
'0:03.908',-0.223
'0:03.912',-0.225
'0:03.916',-0.217
'0:03.920',-0.217
'0:03.924',-0.205
'0:03.928',-0.205
'0:03.932',-0.205
'0:03.936',-0.215
'0:03.940',-0.210
'0:03.944',-0.217
'0:03.948',-0.210
'0:03.952',-0.193
'0:03.956',-0.158
'0:03.960',-0.098
'0:03.964',-0.025
'0:03.968',0.052
'0:03.972',0.160
'0:03.976',0.325
'0:03.980',0.585
'0:03.984',0.865
'0:03.988',1.090
'0:03.992',1.133
'0:03.996',0.943
'0:04.000',0.460
'0:04.004',-0.155
'0:04.008',-0.755
'0:04.012',-1.135
'0:04.016',-1.270
'0:04.020',-1.242
'0:04.024',-1.140
'0:04.028',-1.060
'0:04.032',-1.025
'0:04.036',-1.025
'0:04.040',-1.050
'0:04.044',-1.065
'0:04.048',-1.048
'0:04.052',-1.012
'0:04.056',-0.953
'0:04.060',-0.902
'0:04.064',-0.885
'0:04.068',-0.863
'0:04.072',-0.820
'0:04.076',-0.760
'0:04.080',-0.677
'0:04.084',-0.603
'0:04.088',-0.537
'0:04.092',-0.512
'0:04.096',-0.495
'0:04.100',-0.475
'0:04.104',-0.463
'0:04.108',-0.445
'0:04.112',-0.445
'0:04.116',-0.440
'0:04.120',-0.432
'0:04.124',-0.417
'0:04.128',-0.425
'0:04.132',-0.432
'0:04.136',-0.438
'0:04.140',-0.435
'0:04.144',-0.438
'0:04.148',-0.443
'0:04.152',-0.422
'0:04.156',-0.435
'0:04.160',-0.415
'0:04.164',-0.422
'0:04.168',-0.440
'0:04.172',-0.453
'0:04.176',-0.463
'0:04.180',-0.458
'0:04.184',-0.468
'0:04.188',-0.458
'0:04.192',-0.450
'0:04.196',-0.463
'0:04.200',-0.472
'0:04.204',-0.497
'0:04.208',-0.515
'0:04.212',-0.510
'0:04.216',-0.517
'0:04.220',-0.525
'0:04.224',-0.517
'0:04.228',-0.527
'0:04.232',-0.545
'0:04.236',-0.575
'0:04.240',-0.595
'0:04.244',-0.610
'0:04.248',-0.632
'0:04.252',-0.650
'0:04.256',-0.665
'0:04.260',-0.675
'0:04.264',-0.690
'0:04.268',-0.700
'0:04.272',-0.708
'0:04.276',-0.720
'0:04.280',-0.705
'0:04.284',-0.703
'0:04.288',-0.670
'0:04.292',-0.665
'0:04.296',-0.655
'0:04.300',-0.657
'0:04.304',-0.655
'0:04.308',-0.627
'0:04.312',-0.575
'0:04.316',-0.530
'0:04.320',-0.495
'0:04.324',-0.455
'0:04.328',-0.435
'0:04.332',-0.425
'0:04.336',-0.403
'0:04.340',-0.390
'0:04.344',-0.370
'0:04.348',-0.347
'0:04.352',-0.333
'0:04.356',-0.328
'0:04.360',-0.328
'0:04.364',-0.340
'0:04.368',-0.352
'0:04.372',-0.360
'0:04.376',-0.367
'0:04.380',-0.375
'0:04.384',-0.375
'0:04.388',-0.378
'0:04.392',-0.380
'0:04.396',-0.400
'0:04.400',-0.395
'0:04.404',-0.412
'0:04.408',-0.403
'0:04.412',-0.407
'0:04.416',-0.390
'0:04.420',-0.375
'0:04.424',-0.357
'0:04.428',-0.350
'0:04.432',-0.333
'0:04.436',-0.318
'0:04.440',-0.310
'0:04.444',-0.312
'0:04.448',-0.320
'0:04.452',-0.302
'0:04.456',-0.295
'0:04.460',-0.307
'0:04.464',-0.320
'0:04.468',-0.338
'0:04.472',-0.340
'0:04.476',-0.343
'0:04.480',-0.343
'0:04.484',-0.333
'0:04.488',-0.330
'0:04.492',-0.315
'0:04.496',-0.310
'0:04.500',-0.323
'0:04.504',-0.325
'0:04.508',-0.343
'0:04.512',-0.340
'0:04.516',-0.335
'0:04.520',-0.307
'0:04.524',-0.305
'0:04.528',-0.297
'0:04.532',-0.312
'0:04.536',-0.325
'0:04.540',-0.320
'0:04.544',-0.318
'0:04.548',-0.307
'0:04.552',-0.318
'0:04.556',-0.310
'0:04.560',-0.318
'0:04.564',-0.312
'0:04.568',-0.318
'0:04.572',-0.320
'0:04.576',-0.323
'0:04.580',-0.320
'0:04.584',-0.312
'0:04.588',-0.302
'0:04.592',-0.297
'0:04.596',-0.287
'0:04.600',-0.297
'0:04.604',-0.312
'0:04.608',-0.302
'0:04.612',-0.307
'0:04.616',-0.312
'0:04.620',-0.302
'0:04.624',-0.285
'0:04.628',-0.285
'0:04.632',-0.280
'0:04.636',-0.292
'0:04.640',-0.292
'0:04.644',-0.300
'0:04.648',-0.287
'0:04.652',-0.287
'0:04.656',-0.275
'0:04.660',-0.265
'0:04.664',-0.268
'0:04.668',-0.275
'0:04.672',-0.282
'0:04.676',-0.287
'0:04.680',-0.285
